Day fraction since midnight on 	pH probe (pH)	Time from start	Hour Fraction	Hour Fraction/Residence time	pH probe (pH)
0.608005645	7.914949894	0	0	0	6.446812153
0.608017216	8.006445885	1.1571E-05	0.000277704	0.001110816	6.416762829
0.608028797	7.947925568	2.3152E-05	0.000555648	0.002222592	6.389653206
0.608040364	8.018240929	3.4719E-05	0.000833256	0.003333024	6.357402802
0.608051933	7.955364227	4.6288E-05	0.001110912	0.004443648	6.265830994
0.608063504	8.019760132	5.7859E-05	0.001388616	0.005554464	6.237020016
0.608075078	7.957479954	6.9433E-05	0.001666392	0.006665568	6.14804697
0.608086654	8.030428886	8.1009E-05	0.001944216	0.007776864	6.047205448
0.608098228	7.974302769	9.2583E-05	0.002221992	0.008887968	6.02667284
0.608109795	8.021292687	0.00010415	0.0024996	0.0099984	5.990143299
0.608121371	7.984574318	0.000115726	0.002777424	0.011109696	5.934697151
0.608132962	8.015816689	0.000127317	0.003055608	0.012222432	5.934797287
0.60814454	7.967956066	0.000138895	0.00333348	0.01333392	5.821619034
0.608156107	7.986626625	0.000150462	0.003611088	0.014444352	5.70819521
0.608167687	7.966842175	0.000162042	0.003889008	0.015556032	5.701767445
0.608179254	7.982887745	0.000173609	0.004166616	0.016666464	5.87298727
0.608190827	7.951987267	0.000185182	0.004444368	0.017777472	5.872994423
0.608202403	7.955431461	0.000196758	0.004722192	0.018888768	5.710842609
0.608213969	7.936604977	0.000208324	0.004999776	0.019999104	5.698158741
0.608225557	7.92794323	0.000219912	0.005277888	0.021111552	5.405093193
0.608237133	7.93025589	0.000231488	0.005555712	0.022222848	5.056145191
0.608248686	7.904266357	0.000243041	0.005832984	0.023331936	4.941740036
0.608260276	7.911402226	0.000254631	0.006111144	0.024444576	4.79070425
0.608271844	7.88745594	0.000266199	0.006388776	0.025555104	4.672626495
0.60828344	7.907180309	0.000277795	0.00666708	0.02666832	4.767210484
0.608294995	7.878352642	0.00028935	0.0069444	0.0277776	4.785263062
0.608306558	7.905039311	0.000300913	0.007221912	0.028887648	4.99340725
0.608318131	7.87091589	0.000312486	0.007499664	0.029998656	5.115039825
0.608329725	7.906043053	0.00032408	0.00777792	0.03111168	4.875723362
0.608341284	7.84223938	0.000335639	0.008055336	0.032221344	4.92440033
0.608352855	7.880182743	0.00034721	0.00833304	0.03333216	5.223372936
0.608364434	7.822394848	0.000358789	0.008610936	0.034443744	5.076862812
0.608376005	7.859036923	0.00037036	0.00888864	0.03555456	5.131869316
0.60838758	7.80670166	0.000381935	0.00916644	0.03666576	5.072834492
0.60839917	7.856173039	0.000393525	0.0094446	0.0377784	4.933562279
0.608410737	7.763500214	0.000405092	0.009722208	0.038888832	4.655717373
0.608422304	7.813109875	0.000416659	0.009999816	0.039999264	4.613082886
0.608433886	7.764097214	0.000428241	0.010277784	0.041111136	4.419796467
0.608445449	7.791781426	0.000439804	0.010555296	0.042221184	4.208739281
0.608457027	7.727935314	0.000451382	0.010833168	0.043332672	4.214269161
0.608468594	7.774279594	0.000462949	0.011110776	0.044443104	4.167461872
0.60848017	7.947324753	0.000474525	0.0113886	0.0455544	4.052782536
0.608491742	7.796029568	0.000486097	0.011666328	0.046665312	4.077774525
0.608503332	7.681764126	0.000497687	0.011944488	0.047777952	4.258909226
0.608514899	7.647600174	0.000509254	0.012222096	0.048888384	4.427268505
0.608526472	7.650022507	0.000520827	0.012499848	0.049999392	4.463803291
0.608538041	7.678267002	0.000532396	0.012777504	0.051110016	4.391799927
0.608549618	7.641285896	0.000543973	0.013055352	0.052221408	4.382058621
0.608561208	7.654950142	0.000555563	0.013333512	0.053334048	4.425959587
0.608572775	7.618035317	0.00056713	0.01361112	0.05444448	4.418610573
0.608584334	7.625676632	0.000578689	0.013888536	0.055554144	4.402564526
0.608595909	7.612841129	0.000590264	0.014166336	0.056665344	4.352895737
0.608607491	7.589967728	0.000601846	0.014444304	0.057777216	4.337687016
0.608619058	7.614430428	0.000613413	0.014721912	0.058887648	4.340342522
0.608630637	7.632722855	0.000624992	0.014999808	0.059999232	4.31826973
0.608642214	7.613224983	0.000636569	0.015277656	0.061110624	4.288570881
0.608653789	7.580834866	0.000648144	0.015555456	0.062221824	4.293591499
0.608665383	7.607524872	0.000659738	0.015833712	0.063334848	4.290618897
0.608676945	7.578275204	0.0006713	0.0161112	0.0644448	4.262849808
0.608688514	7.568521977	0.000682869	0.016388856	0.065555424	4.254962444
0.608700082	8.741394997	0.000694437	0.016666488	0.066665952	4.224581718
0.608711657	8.129231453	0.000706012	0.016944288	0.067777152	4.196275711
0.608723236	7.781557083	0.000717591	0.017222184	0.068888736	4.164534569
0.608734818	7.708998203	0.000729173	0.017500152	0.070000608	4.160745621
0.608746378	7.628594399	0.000740733	0.017777592	0.071110368	4.182080746
0.608757949	7.640183926	0.000752304	0.018055296	0.072221184	4.198287964
0.60876953	7.582324982	0.000763885	0.01833324	0.07333296	4.216713429
0.608781099	7.60928154	0.000775454	0.018610896	0.074443584	4.234490871
0.608792668	7.539060116	0.000787023	0.018888552	0.075554208	4.224456787
0.608804245	7.592422962	0.0007986	0.0191664	0.0766656	4.227687836
0.608815827	7.52243042	0.000810182	0.019444368	0.077777472	4.221560478
0.60882742	7.579327107	0.000821775	0.0197226	0.0788904	4.177500725
0.608838987	7.503622055	0.000833342	0.020000208	0.080000832	4.179680347
0.608850554	7.558815956	0.000844909	0.020277816	0.081111264	4.178018093
0.608862113	7.494387627	0.000856468	0.020555232	0.082220928	4.17493391
0.608873703	7.523078919	0.000868058	0.020833392	0.083333568	4.177327156
0.608885273	7.455307961	0.000879628	0.021111072	0.084444288	4.160757065
0.608896843	7.492592335	0.000891198	0.021388752	0.085555008	4.141709805
0.608908418	7.486859798	0.000902773	0.021666552	0.086666208	4.143213749
0.608919985	7.507480621	0.00091434	0.02194416	0.08777664	4.107121944
0.608931575	7.463896751	0.00092593	0.02222232	0.08888928	4.108720779
0.608943142	7.472638607	0.000937497	0.022499928	0.089999712	4.113259316
0.608954714	7.469388962	0.000949069	0.022777656	0.091110624	4.113720894
0.608966285	7.459283829	0.00096064	0.02305536	0.09222144	4.095998764
0.608977875	7.432221413	0.00097223	0.02333352	0.09333408	4.0758214
0.608989445	7.413255692	0.0009838	0.0236112	0.0944448	4.080221653
0.609001013	7.434161663	0.000995368	0.023888832	0.095555328	4.085225582
0.609012588	7.421931744	0.001006943	0.024166632	0.096666528	4.071764469
0.609024155	7.414066792	0.00101851	0.02444424	0.09777696	4.071943283
0.609035728	7.403021812	0.001030083	0.024721992	0.098887968	4.083053589
0.609047307	7.429271698	0.001041662	0.024999888	0.099999552	4.086877346
0.60905888	7.41159296	0.001053235	0.02527764	0.10111056	4.086611271
0.609070447	7.431346417	0.001064802	0.025555248	0.102220992	4.070509434
0.609082037	7.373137474	0.001076392	0.025833408	0.103333632	4.078336239
0.609093617	7.411912918	0.001087972	0.026111328	0.104445312	4.044268608
0.609105184	7.388494015	0.001099539	0.026388936	0.105555744	4.009032726
0.609116759	7.413322926	0.001111114	0.026666736	0.106666944	4.037761211
0.609128326	7.383603573	0.001122681	0.026944344	0.107777376	4.056161404
0.609139896	7.400310516	0.001134251	0.027222024	0.108888096	4.050105095
0.609151471	7.360476971	0.001145826	0.027499824	0.109999296	4.019674778
0.609163052	7.410968781	0.001157407	0.027777768	0.111111072	4.029293537
0.609174634	7.360451698	0.001168989	0.028055736	0.112222944	4.041294575
0.60918619	7.384174824	0.001180545	0.02833308	0.11333232	4.044857979
0.609197764	7.331388474	0.001192119	0.028610856	0.114443424	4.034729004
0.609209339	7.376861572	0.001203694	0.028888656	0.115554624	4.020907879
0.609220915	7.329397678	0.00121527	0.02916648	0.11666592	4.012778759
0.609232492	7.393315315	0.001226847	0.029444328	0.117777312	4.012046814
0.609244071	7.337685108	0.001238426	0.029722224	0.118888896	4.006956577
0.609255645	7.360591412	0.00125	0.03	0.12	4.011925697
0.609267215	7.345540047	0.00126157	0.03027768	0.12111072	4.000644207
0.609278788	7.348297596	0.001273143	0.030555432	0.122221728	3.964730263
0.609290355	7.319070816	0.00128471	0.03083304	0.12333216	3.961159706
0.60930193	7.320158482	0.001296285	0.03111084	0.12444336	3.995072842
0.609313525	7.296634674	0.00130788	0.03138912	0.12555648	4.017602921
0.609325098	7.320538044	0.001319453	0.031666872	0.126667488	4.027270794
0.609336669	7.295781136	0.001331024	0.031944576	0.127778304	4.015508652
0.609348238	7.293220997	0.001342593	0.032222232	0.128888928	4.000289917
0.609359811	7.318892002	0.001354166	0.032499984	0.129999936	4.008228779
0.609371384	7.285849571	0.001365739	0.032777736	0.131110944	3.975481033
0.609382979	7.272642136	0.001377334	0.033056016	0.132224064	3.983195782
0.609394529	7.2597332	0.001388884	0.033333216	0.133332864	3.991666794
0.609406119	7.29217577	0.001400474	0.033611376	0.134445504	3.983828783
0.609417671	7.266543865	0.001412026	0.033888624	0.135554496	3.976799727
0.609429251	7.272841454	0.001423606	0.034166544	0.136666176	3.977185249
0.609440823	7.234284401	0.001435178	0.034444272	0.137777088	3.95477438
0.609452399	7.270027638	0.001446754	0.034722096	0.138888384	3.947499991
0.609463988	7.24167347	0.001458343	0.035000232	0.140000928	3.953254461
0.609475541	7.272494793	0.001469896	0.035277504	0.141110016	3.955672503
0.609487137	7.252105713	0.001481492	0.035555808	0.142223232	3.960049629
0.609498709	7.263383389	0.001493064	0.035833536	0.143334144	3.972407341
0.609510298	7.231632233	0.001504653	0.036111672	0.144446688	3.970097303
0.609521851	7.275131226	0.001516206	0.036388944	0.145555776	3.965683937
0.609533418	7.208854199	0.001527773	0.036666552	0.146666208	3.951540232
0.609544994	7.234183788	0.001539349	0.036944376	0.147777504	3.941901207
0.609556574	7.191920757	0.001550929	0.037222296	0.148889184	3.943673849
0.609568155	7.223015785	0.00156251	0.03750024	0.15000096	3.929779291
0.609579727	7.196320534	0.001574082	0.037777968	0.151111872	3.939533711
0.60959129	7.21922493	0.001585645	0.03805548	0.15222192	3.953021526
0.609602864	7.181890011	0.001597219	0.038333256	0.153333024	3.94982338
0.609614435	7.213120937	0.00160879	0.03861096	0.15444384	3.947356224
0.609626006	7.170811653	0.001620361	0.038888664	0.155554656	3.936035395
0.609637596	7.202598572	0.001631951	0.039166824	0.156667296	3.925653696
0.609649175	7.164600372	0.00164353	0.03944472	0.15777888	3.927179098
0.609660753	7.189070225	0.001655108	0.039722592	0.158890368	3.937581778
0.609672322	7.151160717	0.001666677	0.040000248	0.160000992	3.951704502
0.609683878	7.171073437	0.001678233	0.040277592	0.161110368	3.945840836
0.609695459	7.111091614	0.001689814	0.040555536	0.162222144	3.951297045
0.609707026	7.146524906	0.001701381	0.040833144	0.163332576	3.935083628
0.609718615	7.156384945	0.00171297	0.04111128	0.16444512	3.92991662
0.609730186	7.149177074	0.001724541	0.041388984	0.165555936	3.933991671
0.609741749	7.143206596	0.001736104	0.041666496	0.166665984	3.952685595
0.609753322	7.149856567	0.001747677	0.041944248	0.167776992	3.948367119
0.609764897	7.140451431	0.001759252	0.042222048	0.168888192	3.951339006
0.609776487	7.127818584	0.001770842	0.042500208	0.170000832	3.91862464
0.609788056	7.114013195	0.001782411	0.042777864	0.171111456	3.925238371
0.609799625	7.111097336	0.00179398	0.04305552	0.17222208	3.925615072
0.609811219	7.122229576	0.001805574	0.043333776	0.173335104	3.94097352
0.609822786	7.104022503	0.001817141	0.043611384	0.174445536	3.951800585
0.609834347	7.121100903	0.001828702	0.043888848	0.175555392	3.944772244
0.609845921	7.089663506	0.001840276	0.044166624	0.176666496	3.92101121
0.609857494	7.126233101	0.001851849	0.044444376	0.177777504	3.903238535
0.609869065	7.085433483	0.00186342	0.04472208	0.17888832	3.901719809
0.60988064	7.132146835	0.001874995	0.04499988	0.17999952	3.906585217
0.609892228	7.099087715	0.001886583	0.045277992	0.181111968	3.914070368
0.60990379	7.119280815	0.001898145	0.04555548	0.18222192	3.909902573
0.609915362	7.08983326	0.001909717	0.045833208	0.183332832	3.918939829
0.609926947	7.127819538	0.001921302	0.046111248	0.184444992	3.929652691
0.609938537	7.085503101	0.001932892	0.046389408	0.185557632	3.918492794
0.609950104	7.115355492	0.001944459	0.046667016	0.186668064	3.911435366
0.609961665	7.077094555	0.00195602	0.04694448	0.18777792	3.915308476
0.609973234	7.10913229	0.001967589	0.047222136	0.188888544	3.924679995
0.609984804	7.081349373	0.001979159	0.047499816	0.189999264	3.912318707
0.609996382	7.11917448	0.001990737	0.047777688	0.191110752	3.913231611
0.61000798	7.068672657	0.002002335	0.04805604	0.19222416	3.90882349
0.610019543	7.097085476	0.002013898	0.048333552	0.193334208	3.905859947
0.610031099	7.077562809	0.002025454	0.048610896	0.194443584	3.909473181
0.610042674	7.10323	0.002037029	0.048888696	0.195554784	3.919620276
0.610054269	7.052268505	0.002048624	0.049166976	0.196667904	3.933265686
0.610065828	7.076796532	0.002060183	0.049444392	0.197777568	3.920177221
0.610077396	7.047678471	0.002071751	0.049722024	0.198888096	3.911603689
0.610088969	7.069757462	0.002083324	0.049999776	0.199999104	3.906521082
0.610100552	7.043455601	0.002094907	0.050277768	0.201111072	3.911632776
0.610112131	7.025457382	0.002106486	0.050555664	0.202222656	3.918486357
0.610123702	7.026579857	0.002118057	0.050833368	0.203333472	3.914749861
0.610135287	7.042740822	0.002129642	0.051111408	0.204445632	3.889331579
0.61014686	7.01907444	0.002141215	0.05138916	0.20555664	3.87477994
0.610158421	7.00235796	0.002152776	0.051666624	0.206666496	3.881956101
0.610169988	7.005122185	0.002164343	0.051944232	0.207776928	3.891992807
0.610181567	6.990754128	0.002175922	0.052222128	0.208888512	3.880099535
0.610193145	7.020234585	0.0021875	0.0525	0.21	3.890267849
0.610204724	6.985305786	0.002199079	0.052777896	0.211111584	3.905447483
0.610216302	6.993460178	0.002210657	0.053055768	0.212223072	3.918520689
0.61022786	6.959582806	0.002222215	0.05333316	0.21333264	3.921339274
0.61023945	7.00571394	0.002233805	0.05361132	0.21444528	3.916936636
0.610251011	6.979435444	0.002245366	0.053888784	0.215555136	3.911476135
0.610262585	6.992089272	0.00225694	0.05416656	0.21666624	3.920697928
0.610274157	6.952180386	0.002268512	0.054444288	0.217777152	3.939279318
0.610285748	6.98350811	0.002280103	0.054722472	0.218889888	3.934856653
0.610297312	6.958451748	0.002291667	0.055000008	0.220000032	3.908602715
0.610308912	7.00032711	0.002303267	0.055278408	0.221113632	3.89782548
0.610320458	6.943795681	0.002314813	0.055555512	0.222222048	3.902836561
0.610332034	6.999721527	0.002326389	0.055833336	0.223333344	3.895439863
0.610343621	6.973257065	0.002337976	0.056111424	0.224445696	3.907708645
0.61035519	6.986647129	0.002349545	0.05638908	0.22555632	3.907719135
0.610366759	6.976682663	0.002361114	0.056666736	0.226666944	3.912515879
0.610378339	6.981622696	0.002372694	0.056944656	0.227778624	3.899174213
0.610389916	6.919012547	0.002384271	0.057222504	0.228890016	3.899829149
0.610401489	6.956752777	0.002395844	0.057500256	0.230001024	3.89696312
0.610413061	6.940312386	0.002407416	0.057777984	0.231111936	3.873649597
0.610424622	6.966253758	0.002418977	0.058055448	0.232221792	3.883538485
0.610436207	6.930253029	0.002430562	0.058333488	0.233333952	3.887401819
0.610447779	6.950155258	0.002442134	0.058611216	0.234444864	3.887372732
0.610459351	6.939105034	0.002453706	0.058888944	0.235555776	3.901276827
0.610470933	6.938168049	0.002465288	0.059166912	0.236667648	3.900748968
0.610482493	6.914893627	0.002476848	0.059444352	0.237777408	3.890421152
0.610494075	6.930056572	0.00248843	0.05972232	0.23888928	3.910771132
0.610505652	6.92160511	0.002500007	0.060000168	0.240000672	3.908802509
0.610517222	6.922050476	0.002511577	0.060277848	0.241111392	3.887956142
0.6105288	6.931409836	0.002523155	0.06055572	0.24222288	3.896133661
0.610540369	6.901051521	0.002534724	0.060833376	0.243333504	3.886372805
0.610551939	6.929315567	0.002546294	0.061111056	0.244444224	3.862101317
0.61056352	6.931628227	0.002557875	0.061389	0.245556	3.857459545
0.610575082	6.940010071	0.002569437	0.061666488	0.246665952	3.810581684
0.610586664	6.875513077	0.002581019	0.061944456	0.247777824	3.811220408
0.610598234	6.92594862	0.002592589	0.062222136	0.248888544	3.847065449
0.610609818	6.892799377	0.002604173	0.062500152	0.250000608	3.857287645
0.610621381	6.924939156	0.002615736	0.062777664	0.251110656	3.839039087
0.610632956	6.877192497	0.002627311	0.063055464	0.252221856	3.861193657
0.610644546	6.906197071	0.002638901	0.063333624	0.253334496	3.893059492
0.610656108	6.875048161	0.002650463	0.063611112	0.254444448	3.887678385
0.610667686	6.906036854	0.002662041	0.063888984	0.255555936	3.890144348
0.610679264	6.861448288	0.002673619	0.064166856	0.256667424	3.89497757
0.610690831	6.903633118	0.002685186	0.064444464	0.257777856	3.898188353
0.610702416	6.858325958	0.002696771	0.064722504	0.258890016	3.903261423
0.610713981	6.875412941	0.002708336	0.065000064	0.260000256	3.914548159
0.610725552	6.862582207	0.002719907	0.065277768	0.261111072	3.922362566
0.610737132	6.888342381	0.002731487	0.065555688	0.262222752	3.922095776
0.610748703	6.869045258	0.002743058	0.065833392	0.263333568	3.92881155
0.610760269	6.909990311	0.002754624	0.066110976	0.264443904	3.929892778
0.610771844	6.875487804	0.002766199	0.066388776	0.265555104	3.936396122
0.610783438	6.891120434	0.002777793	0.066667032	0.266668128	3.939728022
0.610795011	6.833565235	0.002789366	0.066944784	0.267779136	3.938974857
0.610806594	6.854837418	0.002800949	0.067222776	0.268891104	3.946619272
0.610818139	6.838643551	0.002812494	0.067499856	0.269999424	3.958926201
0.610829732	6.883468151	0.002824087	0.067778088	0.271112352	3.970464468
0.610841304	6.842782497	0.002835659	0.068055816	0.272223264	3.979251385
0.610852863	6.827326775	0.002847218	0.068333232	0.273332928	3.986745119
0.61086444	6.814911366	0.002858795	0.06861108	0.27444432	3.9920187
0.610876016	6.839125156	0.002870371	0.068888904	0.275555616	3.997166157
0.610887583	6.848629475	0.002881938	0.069166512	0.276666048	4.003134728
0.610899162	6.845752716	0.002893517	0.069444408	0.277777632	4.010251045
0.610910746	6.832741737	0.002905101	0.069722424	0.278889696	4.014728546
0.610922319	6.828536987	0.002916674	0.070000176	0.280000704	4.019996643
0.610933889	6.839430332	0.002928244	0.070277856	0.281111424	4.028567791
0.610945459	6.823219776	0.002939814	0.070555536	0.282222144	4.03459549
0.610957049	6.829046249	0.002951404	0.070833696	0.283334784	4.042206287
0.610968604	6.819616795	0.002962959	0.071111016	0.284444064	4.048523426
0.610980197	6.815188408	0.002974552	0.071389248	0.285556992	4.054930687
0.610991781	6.820819378	0.002986136	0.071667264	0.286669056	4.059412003
0.611003341	6.823606014	0.002997696	0.071944704	0.287778816	4.066606045
0.611014917	6.774048328	0.003009272	0.072222528	0.288890112	4.071489811
0.611026473	6.841086388	0.003020828	0.072499872	0.289999488	4.076361179
0.611038065	6.82982254	0.00303242	0.07277808	0.29111232	4.079714298
0.611049643	6.856007576	0.003043998	0.073055952	0.292223808	4.082794666
0.61106121	6.807648182	0.003055565	0.07333356	0.29333424	4.085215092
0.611072774	6.849119663	0.003067129	0.073611096	0.294444384	4.088691235
0.611084342	6.819093704	0.003078697	0.073888728	0.295554912	4.091200352
0.611095922	6.863794327	0.003090277	0.074166648	0.296666592	4.094817638
0.611107495	6.856045723	0.00310185	0.0744444	0.2977776	4.098285675
0.611119067	6.878035069	0.003113422	0.074722128	0.298888512	4.104094505
0.611130642	6.826510429	0.003124997	0.074999928	0.299999712	4.027582645
0.611142215	6.845860481	0.00313657	0.07527768	0.30111072	3.858926058
0.611153788	6.828233719	0.003148143	0.075555432	0.302221728	3.836376429
0.611165381	6.849022389	0.003159736	0.075833664	0.303334656	3.853556395
0.611176954	6.807303429	0.003171309	0.076111416	0.304445664	3.816362143
0.611188526	6.835539818	0.003182881	0.076389144	0.305556576	3.833752871
0.611200098	6.820083618	0.003194453	0.076666872	0.306667488	3.834902525
0.611211676	6.830548763	0.003206031	0.076944744	0.307778976	3.826187849
0.611223255	6.816675663	0.00321761	0.07722264	0.30889056	3.844837427
0.61123482	6.818273068	0.003229175	0.0775002	0.3100008	3.866033077
0.611246396	6.833552837	0.003240751	0.077778024	0.311112096	3.88040781
0.611257963	6.824072838	0.003252318	0.078055632	0.312222528	3.891318798
0.61126956	6.825191021	0.003263915	0.07833396	0.31333584	3.895046473
0.611281108	6.800078392	0.003275463	0.078611112	0.314444448	3.880846262
0.611292679	6.793121815	0.003287034	0.078888816	0.315555264	3.864195347
0.611304253	6.804765701	0.003298608	0.079166592	0.316666368	3.863315105
0.611315853	6.80493927	0.003310208	0.079444992	0.317779968	3.829586029
0.6113274	6.764228344	0.003321755	0.07972212	0.31888848	3.823903322
0.611338994	6.783378124	0.003333349	0.080000376	0.320001504	3.834569693
0.611350561	6.789467335	0.003344916	0.080277984	0.321111936	3.845553398
0.611362125	6.804405689	0.00335648	0.08055552	0.32222208	3.85539937
0.611373721	6.769634247	0.003368076	0.080833824	0.323335296	3.84914875
0.611385271	6.790122032	0.003379626	0.081111024	0.324444096	3.850933313
0.611396848	6.766082764	0.003391203	0.081388872	0.325555488	3.84923768
0.611408419	6.777089119	0.003402774	0.081666576	0.326666304	3.848297596
0.611419998	6.74060154	0.003414353	0.081944472	0.327777888	3.827838182
0.61143158	6.739485741	0.003425935	0.08222244	0.32888976	3.851128817
0.611443147	6.707196713	0.003437502	0.082500048	0.330000192	3.852627516
0.61145474	6.74137497	0.003449095	0.08277828	0.33111312	3.852499962
0.611466288	6.718676567	0.003460643	0.083055432	0.332221728	3.868685007
0.611477866	6.742133141	0.003472221	0.083333304	0.333333216	3.875023127
0.611489459	6.691767693	0.003483814	0.083611536	0.334446144	3.872681618
0.611501021	6.73441124	0.003495376	0.083889024	0.335556096	3.859997988
0.611512591	6.71922636	0.003506946	0.084166704	0.336666816	3.850702524
0.611524173	6.739237785	0.003518528	0.084444672	0.337778688	3.846387386
0.611535744	7.024034023	0.003530099	0.084722376	0.338889504	3.847300768
0.611547312	6.786138535	0.003541667	0.085000008	0.340000032	3.856901407
0.611558902	6.737945557	0.003553257	0.085278168	0.341112672	3.870646954
0.611570473	6.742665768	0.003564828	0.085555872	0.342223488	3.874651909
0.611582042	6.657617092	0.003576397	0.085833528	0.343334112	3.866546631
0.611593616	6.676288605	0.003587971	0.086111304	0.344445216	3.862370729
0.611605209	6.650823593	0.003599564	0.086389536	0.345558144	3.869246006
0.611616764	6.673074246	0.003611119	0.086666856	0.346667424	3.872022629
0.611628342	6.639770985	0.003622697	0.086944728	0.347778912	3.876149178
0.611639909	6.660748959	0.003634264	0.087222336	0.348889344	3.879810095
0.611651482	6.651120663	0.003645837	0.087500088	0.350000352	3.872817278
0.611663055	6.643444061	0.00365741	0.08777784	0.35111136	3.86145401
0.611674622	6.632908821	0.003668977	0.088055448	0.352221792	3.855764389
0.611686201	6.647735596	0.003680556	0.088333344	0.353333376	3.859688282
0.611697774	6.663989544	0.003692129	0.088611096	0.354444384	3.855629683
0.611709346	6.657732487	0.003703701	0.088888824	0.355555296	3.843403816
0.611720951	6.631818295	0.003715306	0.089167344	0.356669376	3.840553284
0.611732507	6.592701435	0.003726862	0.089444688	0.357778752	3.844683647
0.611744084	6.629131794	0.003738439	0.089722536	0.358890144	3.857319355
0.611755663	6.610014439	0.003750018	0.090000432	0.360001728	3.85729456
0.611767217	6.591506958	0.003761572	0.090277728	0.361110912	3.852540255
0.611778795	6.587023258	0.00377315	0.0905556	0.3622224	3.845056772
0.611790365	6.656600952	0.00378472	0.09083328	0.36333312	3.843917608
0.611801946	6.607758999	0.003796301	0.091111224	0.364444896	3.821941137
0.61181353	6.597721577	0.003807885	0.09138924	0.36555696	3.801580429
0.611825107	6.575674057	0.003819462	0.091667088	0.366668352	3.817921639
0.61183668	6.614483833	0.003831035	0.09194484	0.36777936	3.826560497
0.611848236	6.593830109	0.003842591	0.092222184	0.368888736	3.839868784
0.611859839	6.633049488	0.003854194	0.092500656	0.370002624	3.827303886
0.611871391	6.569756508	0.003865746	0.092777904	0.371111616	3.830722332
0.611882966	6.640814781	0.003877321	0.093055704	0.372222816	3.843131781
0.611894541	6.594399929	0.003888896	0.093333504	0.373334016	3.85281992
0.611906108	6.650613308	0.003900463	0.093611112	0.374444448	3.848519564
0.611917684	6.60791254	0.003912039	0.093888936	0.375555744	3.833530903
0.611929256	6.626768112	0.003923611	0.094166664	0.376666656	3.839713574
0.611940832	6.611326218	0.003935187	0.094444488	0.377777952	3.838602305
0.611952401	6.634921074	0.003946756	0.094722144	0.378888576	3.830755711
0.611963979	6.607039452	0.003958334	0.095000016	0.380000064	3.827418566
0.611975557	6.624433041	0.003969912	0.095277888	0.381111552	3.822628975
0.611987125	6.616400242	0.00398148	0.09555552	0.38222208	3.824798584
0.611998715	6.638940811	0.00399307	0.09583368	0.38333472	3.826037645
0.612010279	6.602519989	0.004004634	0.096111216	0.384444864	3.832227469
0.612021858	6.608138084	0.004016213	0.096389112	0.385556448	3.828860283
0.61203343	6.610701084	0.004027785	0.09666684	0.38666736	3.808287859
0.612045003	6.621209145	0.004039358	0.096944592	0.387778368	3.801894665
0.612056578	6.641541004	0.004050933	0.097222392	0.388889568	3.816368818
0.612068155	6.637166023	0.00406251	0.09750024	0.39000096	3.812966108
0.612079724	6.643762112	0.004074079	0.097777896	0.391111584	3.826804638
0.6120913	6.641164303	0.004085655	0.09805572	0.39222288	3.824276209
0.612102894	6.662214756	0.004097249	0.098333976	0.393335904	3.830030203
0.612114442	6.647311211	0.004108797	0.098611128	0.394444512	3.818989992
0.612126013	6.632750511	0.004120368	0.098888832	0.395555328	3.830069304
0.612137589	6.59500742	0.004131944	0.099166656	0.396666624	3.834434032
0.612149163	6.618250847	0.004143518	0.099444432	0.397777728	3.840233564
0.612160756	6.5853405	0.004155111	0.099722664	0.398890656	3.854243517
0.612172322	6.595865727	0.004166677	0.100000248	0.400000992	3.852974892
0.612183892	6.560423374	0.004178247	0.100277928	0.401111712	3.849039555
0.612195479	6.605923653	0.004189834	0.100556016	0.402224064	3.852552652
0.612207048	6.585170269	0.004201403	0.100833672	0.403334688	3.856324673
0.612218625	6.616396427	0.00421298	0.10111152	0.40444608	3.86444521
0.61223018	6.567999363	0.004224535	0.10138884	0.40555536	3.874637842
0.612241754	6.620377541	0.004236109	0.101666616	0.406666464	3.871090889
0.612253331	6.612187862	0.004247686	0.101944464	0.407777856	3.874078274
0.612264923	6.631244659	0.004259278	0.102222672	0.408890688	3.877223969
0.612276493	6.591293335	0.004270848	0.102500352	0.410001408	3.878672123
0.612288076	6.606431484	0.004282431	0.102778344	0.411113376	3.884665966
0.612299645	6.573419571	0.004294	0.103056	0.412224	3.878035307
0.612311212	6.598533154	0.004305567	0.103333608	0.413334432	3.905889034
0.612322779	6.547639847	0.004317134	0.103611216	0.414444864	3.887149334
0.612334362	6.582030773	0.004328717	0.103889208	0.415556832	3.833153725
0.612345929	6.577521324	0.004340284	0.104166816	0.416667264	3.82942605
0.612357496	6.599820614	0.004351851	0.104444424	0.417777696	3.827582359
0.612369086	6.568417072	0.004363441	0.104722584	0.418890336	3.83475852
0.612380651	6.586298466	0.004375006	0.105000144	0.420000576	3.838216782
0.612392222	6.605167389	0.004386577	0.105277848	0.421111392	3.850813389
0.612403797	6.595615387	0.004398152	0.105555648	0.422222592	3.844672442
0.612415365	6.597367764	0.00440972	0.10583328	0.42333312	3.839020491
0.612426959	6.595583439	0.004421314	0.106111536	0.424446144	4.016170025
0.612438526	6.599342346	0.004432881	0.106389144	0.425556576	4.046720505
0.612450095	6.593166351	0.00444445	0.1066668	0.4266672	3.270477057
0.612461671	6.580807686	0.004456026	0.106944624	0.427778496	3.473882675
0.612473248	6.574131012	0.004467603	0.107222472	0.428889888	3.542953491
