Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.59946565	10.20241547	10.20241547	113191.5078	3.299999952	4.047999859	0.500526316	0.805894737
0.599523533	10.20243359	10.20243359	113213.3125	3.329999924	4.050000191	0.500526316	0.805894737
0.599581506	10.20246983	10.20246983	113217.0469	3.319999933	4.061999798	0.500526316	0.805894737
0.599639269	10.20273304	10.20273304	113221.8516	3.279999971	4.058000088	0.500526316	0.805894737
0.599697265	10.20252037	10.20252037	113237.6797	3.289999962	4.047999859	0.500526316	0.805894737
0.599755117	10.20236015	10.20236015	113224.8594	3.279999971	4.031000137	0.500526316	0.805894737
0.599812985	10.20234966	10.20234966	113231.6719	3.289999962	4.019999981	0.500526316	0.805894737
0.599870757	10.20237446	10.20237446	113275.7109	3.349999905	4.035999775	0.500526316	0.805894737
0.599928722	10.20241547	10.20241547	113226.8047	3.460000038	4.043000221	0.500526316	0.805894737
0.599986614	10.20238495	10.20238495	113244.6797	3.450000048	4.043000221	0.500526316	0.805894737
0.600044362	10.20238018	10.20238018	113249.125	3.539999962	4.046999931	0.500526316	0.805894737
0.600102337	10.20253563	10.20253563	113241.2031	3.529999971	4.046000004	0.500526316	0.805894737
0.600160103	10.20245266	10.20245266	113264.3438	3.529999971	4.053999901	0.500526316	0.805894737
0.600218071	10.20240021	10.20240021	113256.5313	3.519999981	4.046000004	0.500526316	0.805894737
0.600275949	10.20234966	10.20234966	113250.8125	3.539999962	4.06400013	0.500526316	0.805894737
0.600333812	10.20242691	10.20242691	113251.0938	3.529999971	4.050000191	0.500526316	0.805894737
0.600391694	10.20244694	10.20244694	113253.6406	3.529999971	4.051000118	0.500526316	0.805894737
0.600449569	10.20249558	10.20249558	113275.4766	3.539999962	4.039000034	0.500526316	0.805894737
0.600507429	10.20248222	10.20248222	113268.4766	3.569999933	4.029999733	0.500526316	0.805894737
0.600565302	10.20258617	10.20258617	113281.6563	3.630000114	4.053999901	0.500526316	0.805894737
0.600623174	10.20253468	10.20253468	113277.0703	3.730000019	4.058000088	0.500526316	0.805894737
0.600681037	10.20243549	10.20243549	113264.9453	3.779999971	4.076000214	0.500526316	0.805894737
0.600738855	10.20218849	10.20218849	113275.1094	3.759999991	4.076000214	0.500526316	0.805894737
0.600796711	10.20238495	10.20238495	113278.5703	3.720000029	4.083000183	0.500526316	0.805894737
0.600854615	10.20244217	10.20244217	113292.6328	3.700000048	4.065999985	0.500526316	0.805894737
0.600912482	10.20239639	10.20239639	113307.5625	3.690000057	4.065999985	0.500526316	0.805894737
0.600970368	10.20235538	10.20235538	113291.1484	3.730000019	4.06799984	0.500526316	0.805894737
0.601028245	10.20244217	10.20244217	113311.5703	3.819999933	4.054999828	0.500526316	0.805894737
0.601086071	10.20245647	10.20245647	113313.8906	3.849999905	4.063000202	0.500526316	0.805894737
0.601143946	10.20246696	10.20246696	113301.0703	3.829999924	4.086999893	0.500526316	0.805894737
0.60120183	10.20233059	10.20233059	113318.1406	3.849999905	4.084000111	0.500526316	0.805894737
0.601259708	10.20240974	10.20240974	113317.5313	3.869999886	4.467000008	0.500526316	0.805894737
0.601317588	10.20240116	10.20240116	113295.4375	3.900000095	4.428999901	0.500526316	0.805894737
0.601375455	10.20246601	10.20246601	113319.3281	3.940000057	4.550000191	0.500526316	0.805894737
0.601433356	10.2023735	10.2023735	113299.9844	3.940000057	4.607999802	0.500526316	0.805894737
0.601491206	10.2024765	10.2024765	113321.4375	3.880000114	4.56099987	0.500526316	0.805894737
0.60154909	10.20255852	10.20255852	113307.9922	3.839999914	4.475999832	0.500526316	0.805894737
0.601607114	10.20240879	10.20240879	113308.5547	3.829999924	4.394999981	0.500526316	0.805894737
0.601664761	10.20232868	10.20232868	113322.1172	3.819999933	4.303999901	0.500526316	0.805894737
0.601722714	10.20243359	10.20243359	113313.7578	3.920000076	4.230999947	0.500526316	0.805894737
0.601780587	10.20242214	10.20242214	113326.8359	3.960000038	4.176000118	0.500526316	0.805894737
0.601838414	10.20244026	10.20244026	113313.3203	4.019999981	4.165999889	0.500526316	0.805894737
0.601896271	10.2023592	10.2023592	113337.1563	4.150000095	4.102000237	0.500526316	0.805894737
0.601954251	10.20241737	10.20241737	113311.4375	4.340000153	4.09800005	0.500526316	0.805894737
0.602012081	10.20260715	10.20260715	113311.4375	4.360000134	4.076000214	0.500526316	0.805894737
0.602069957	10.20250893	10.20250893	113319.8047	4.400000095	4.083000183	0.500526316	0.805894737
0.602127819	10.20239449	10.20239449	113324.6406	4.340000153	4.092000008	0.500526316	0.805894737
0.602185599	10.20243454	10.20243454	113321.8047	4.320000172	4.081999779	0.500526316	0.805894737
0.602243464	10.20234299	10.20234299	113341.6328	4.230000019	4.09100008	0.500526316	0.805894737
0.60230144	10.20239258	10.20239258	113335.8281	4.170000076	4.086999893	0.500526316	0.805894737
0.602359242	10.20245266	10.20245266	113346.6406	4.150000095	4.073999882	0.500526316	0.805894737
0.602417109	10.20244694	10.20244694	113355.1719	4.119999886	4.085999966	0.500526316	0.805894737
0.602474973	10.20254517	10.20254517	113353.5469	4.090000153	4.066999912	0.500526316	0.805894737
