Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()				
0.70709706	10.20246601	10.20246601	111012.1406	5.550000191	5.301000118	0.500526316	0.805894737	61078.18684	3895.044071	5.829999924	
0.70715494	10.20248795	10.20248795	111002.5469	5.519999981	5.31099987	0.500526316	0.805894737	61083.1858	3900.043028	5.690000057	
0.707212813	10.20251179	10.20251179	111007.6875	5.510000229	5.298999786	0.500526316	0.805894737	61088.18753	3905.044759	5.619999886	
0.70727067	10.20261288	10.20261288	111001.2109	5.510000229	5.293000221	0.500526316	0.805894737	61093.18598	3910.043215	5.590000153	
0.707328555	10.20256138	10.20256138	110999.7969	5.539999962	5.282000065	0.500526316	0.805894737	61098.18679	3915.044021	5.550000191	
0.707386422	10.20244408	10.20244408	110995.1094	5.539999962	5.282999992	0.500526316	0.805894737	61103.18706	3920.044291	5.519999981	
0.707444294	10.20270443	10.20270443	110988.9453	5.529999733	5.288000107	0.500526316	0.805894737	61108.18592	3925.043153	5.510000229	
0.707502156	10.20251846	10.20251846	111003.7891	5.539999962	5.275000095	0.500526316	0.805894737	61113.18713	3930.044357	5.510000229	
0.707560041	10.2025795	10.2025795	110992.2734	5.529999733	5.250999928	0.500526316	0.805894737	61118.18688	3935.044109	5.539999962	
0.7076179	10.20249367	10.20249367	110978.5	5.519999981	5.260000229	0.500526316	0.805894737	61123.18703	3940.044258	5.539999962	
0.707675768	10.20252705	10.20252705	110985.1172	5.510000229	5.284999847	0.500526316	0.805894737	61128.18624	3945.043475	5.529999733	
0.707733641	10.20259666	10.20259666	110989	5.510000229	5.293000221	0.500526316	0.805894737	61133.18755	3950.044782	5.539999962	
0.707791516	10.20255852	10.20255852	110990.7969	5.510000229	5.275000095	0.500526316	0.805894737	61138.18659	3955.043825	5.529999733	
0.70784937	10.20253277	10.20253277	110982.3438	5.5	5.271999836	0.500526316	0.805894737	61143.18634	3960.043569	5.519999981	
0.707907252	10.20256519	10.20256519	111006.4219	5.5	5.300000191	0.500526316	0.805894737	61148.18654	3965.04377	5.510000229	
0.707965123	10.20254517	10.20254517	111005.6406	5.489999771	5.269000053	0.500526316	0.805894737	61153.18697	3970.044204	5.510000229	
0.708023001	10.20256519	10.20256519	110989.7891	5.46999979	5.296999931	0.500526316	0.805894737	61158.18556	3975.04279	5.510000229	
0.708080861	10.20240688	10.20240688	110972.8516	5.449999809	5.31099987	0.500526316	0.805894737	61163.18655	3980.043778	5.5	
0.708138731	10.20238876	10.20238876	110988.4531	5.460000038	5.293000221	0.500526316	0.805894737	61168.1866	3985.043832	5.5	
0.7081966	10.20248032	10.20248032	110989.2031	5.489999771	5.265999794	0.500526316	0.805894737	61173.18727	3990.0445	5.489999771	
0.708254459	10.20238876	10.20238876	110964.0625	5.489999771	5.258999825	0.500526316	0.805894737	61178.18636	3995.043595	5.46999979	
0.70831235	10.20249081	10.20249081	110996.8516	5.510000229	5.291999817	0.500526316	0.805894737	61183.18632	4000.043546	5.449999809	
0.708370212	10.20245552	10.20245552	110980.9688	5.519999981	5.277999878	0.500526316	0.805894737	61188.18627	4005.043505	5.460000038	
0.708428081	10.2026577	10.2026577	110970.2031	5.529999733	5.241000176	0.500526316	0.805894737	61193.18527	4010.042497	5.489999771	
0.708485945	10.20259476	10.20259476	110964.2969	5.539999962	5.261000156	0.500526316	0.805894737	61198.187	4015.044228	5.489999771	
0.708543809	10.20246506	10.20246506	110948.1406	5.519999981	5.262000084	0.500526316	0.805894737	61203.18633	4020.043556	5.510000229	
0.708601685	10.20244408	10.20244408	110976.6563	5.510000229	5.260000229	0.500526316	0.805894737	61208.18619	4025.04342	5.519999981	
0.708659564	10.20256138	10.20256138	110965.8203	5.519999981	5.261000156	0.500526316	0.805894737	61213.18568	4030.042913	5.529999733	
0.708717428	10.20254517	10.20254517	110961.8984	5.510000229	5.27699995	0.500526316	0.805894737	61218.18511	4035.042337	5.539999962	
0.708775289	10.20249081	10.20249081	110987.3984	5.489999771	5.271999836	0.500526316	0.805894737	61223.18558	4040.042806	5.519999981	
0.708833158	10.20252323	10.20252323	110960.9688	5.46999979	5.279999733	0.500526316	0.805894737	61228.18631	4045.043543	5.510000229	
0.708891037	10.20258236	10.20258236	110955.5313	5.460000038	5.275000095	0.500526316	0.805894737	61233.18579	4050.043019	5.519999981	
0.708948917	10.20257664	10.20257664	110959.6172	5.46999979	5.272999764	0.500526316	0.805894737	61238.18493	4055.042157	5.510000229	
0.709006785	10.2025547	10.2025547	110955.0234	5.480000019	5.245999813	0.500526316	0.805894737	61243.18483	4060.042056	5.489999771	
0.709064648	10.2025156	10.2025156	110943.9453	5.489999771	5.225999832	0.500526316	0.805894737	61248.1856	4065.042828	5.46999979	
0.709122519	10.20245647	10.20245647	110940.6719	5.480000019	5.217999935	0.500526316	0.805894737	61253.18641	4070.043642	5.460000038	
0.709180381	10.20246506	10.20246506	110942.2578	5.5	5.223999977	0.500526316	0.805894737	61258.18626	4075.043489	5.46999979	
0.70923825	10.20247269	10.20247269	110949.7031	5.510000229	5.251999855	0.500526316	0.805894737	61263.18557	4080.042801	5.480000019	
0.709296127	10.20260143	10.20260143	110928.3203	5.510000229	5.258999825	0.500526316	0.805894737	61268.18567	4085.042898	5.489999771	
0.70935401	10.20257568	10.20257568	110924.125	5.489999771	5.271999836	0.500526316	0.805894737	61273.18493	4090.042158	5.480000019	
0.709411881	10.20258617	10.20258617	110934.5938	5.510000229	5.255000114	0.500526316	0.805894737	61278.18481	4095.042039	5.5	
0.709469751	10.20255852	10.20255852	110936.3906	5.510000229	5.236999989	0.500526316	0.805894737	61283.1854	4100.042629	5.510000229	
0.709527608	10.20248985	10.20248985	110922.4766	5.519999981	5.241000176	0.500526316	0.805894737	61288.18646	4105.043695	5.510000229	
0.709585473	10.20238018	10.20238018	110928.0781	5.510000229	5.220999718	0.500526316	0.805894737	61293.18652	4110.043749	5.489999771	
0.709643356	10.20245075	10.20245075	110923.6328	5.5	5.208000183	0.500526316	0.805894737	61298.1865	4115.043734	5.510000229	
0.709701221	10.20252991	10.20252991	110909.5938	5.519999981	5.218999863	0.500526316	0.805894737	61303.18532	4120.042553	5.510000229	
0.70975908	10.20253372	10.20253372	110905.9922	5.529999733	5.212999821	0.500526316	0.805894737	61308.18487	4125.042098	5.519999981	
0.709816957	10.20254326	10.20254326	110912.5313	5.539999962	5.245999813	0.500526316	0.805894737	61313.18593	4130.043163	5.510000229	
0.709874818	10.20252705	10.20252705	110917.8203	5.539999962	5.236000061	0.500526316	0.805894737	61318.18548	4135.042708	5.5	
0.709932703	10.20260715	10.20260715	110910.0547	5.539999962	5.246999741	0.500526316	0.805894737	61323.18449	4140.041717	5.519999981	
0.709990568	10.20267391	10.20267391	110884.4453	5.529999733	5.236999989	0.500526316	0.805894737	61328.18506	4145.04229	5.529999733	
0.710048432	10.2025547	10.2025547	110904.1406	5.510000229	5.230000019	0.500526316	0.805894737	61333.18429	4150.041523	5.539999962	
0.7101063	10.20238018	10.20238018	110907.0156	5.510000229	5.234000206	0.500526316	0.805894737	61338.18552	4155.042753	5.539999962	
0.710164185	10.20251179	10.20251179	0	5.510000229	5.270999908	0.500526316	0.805894737	61343.1851	4160.042332	5.539999962	
0.710222013	10.20257282	10.20257282	110874.0156	5.510000229	5.290999889	0.500526316	0.805894737	61348.1845	4165.04173	5.529999733	
0.710279872	10.20259094	10.20259094	110881.4531	5.510000229	5.270999908	0.500526316	0.805894737	61353.18429	4170.041516	5.510000229	
0.710337856	10.2025938	10.2025938	110875.2578	5.579999924	5.257999897	0.500526316	0.805894737	61358.18558	4175.042806	5.510000229	
0.710395614	10.20259666	10.20259666	110880.8984	5.570000172	5.236999989	0.500526316	0.805894737	61363.18193	4180.039163	5.510000229	
0.710453603	10.20264816	10.20264816	110884.8047	5.550000191	5.212999821	0.500526316	0.805894737	61368.18097	4185.038197	5.510000229	
0.71051146	10.20249271	10.20249271	110870.2188	5.550000191	5.222000122	0.500526316	0.805894737	61373.19076	4190.047989	5.510000229	
0.710569334	10.20242023	10.20242023	110906.4375	5.550000191	5.257999897	0.500526316	0.805894737	61378.18102	4195.038254	5.579999924	
0.7106272	10.20253277	10.20253277	110886.7734	5.539999962	5.265999794	0.500526316	0.805894737	61383.19132	4200.048547	5.570000172	
0.710685081	10.20252991	10.20252991	110877.8438	5.510000229	5.282999992	0.500526316	0.805894737	61388.19017	4205.047401	5.550000191	
0.71074294	10.20239353	10.20239353	110853.0625	5.5	5.315999985	0.500526316	0.805894737	61393.19047	4210.047697	5.550000191	
0.710800817	10.20247746	10.20247746	110892.0469	5.5	5.31099987	0.500526316	0.805894737	61398.19005	4215.047276	5.550000191	
0.710858689	10.20251656	10.20251656	110864.4531	5.510000229	5.302000046	0.500526316	0.805894737	61403.19101	4220.048238	5.539999962	
0.710916571	10.20275688	10.20275688	110856.6953	5.519999981	5.297999859	0.500526316	0.805894737	61408.19001	4225.047238	5.510000229	
0.710974428	10.20250893	10.20250893	110863.7813	5.519999981	5.265999794	0.500526316	0.805894737	61413.19058	4230.047811	5.5	
0.711032304	10.20249748	10.20249748	110851.3438	5.519999981	5.262000084	0.500526316	0.805894737	61418.19076	4235.047995	5.5	
0.711090176	10.20246887	10.20246887	110855.0703	5.519999981	5.249000073	0.500526316	0.805894737	61423.19173	4240.048965	5.510000229	
0.711148033	10.20249653	10.20249653	110849.0703	5.539999962	5.21999979	0.500526316	0.805894737	61428.19057	4245.047801	5.519999981	
0.711205912	10.20255089	10.20255089	110845.6484	5.539999962	5.217999935	0.500526316	0.805894737	61433.19102	4250.048253	5.519999981	
0.711263787	10.20259762	10.20259762	110836.9688	5.550000191	5.248000145	0.500526316	0.805894737	61438.19118	4255.048411	5.519999981	
0.711321663	10.20256329	10.20256329	110847.5469	5.550000191	5.264999867	0.500526316	0.805894737	61443.19004	4260.047273	5.519999981	
0.711379459	10.20244789	10.20244789	110840.2109	5.550000191	5.303999901	0.500526316	0.805894737	61448.19081	4265.048036	5.539999962	
0.711437328	10.20271111	10.20271111	110839.75	5.840000153	5.305999756	0.500526316	0.805894737	61453.19121	4270.048445	5.539999962	
0.711495195	10.20247459	10.20247459	110842.9531	5.730000019	5.289999962	0.500526316	0.805894737	61458.19167	4275.048897	5.550000191	
0.711553075	10.20252705	10.20252705	110829.5938	5.670000076	5.284999847	0.500526316	0.805894737	61463.18524	4280.042471	5.550000191	
0.711610969	10.20247936	10.20247936	110823.2031	5.639999867	5.284999847	0.500526316	0.805894737	61468.18517	4285.042396	5.550000191	
0.711668823	10.20255566	10.20255566	110828.8438	5.619999886	5.278999806	0.500526316	0.805894737	61473.18482	4290.042053	5.840000153	
0.711726682	10.20250797	10.20250797	110828.25	5.579999924	5.282000065	0.500526316	0.805894737	61478.18565	4295.042885	5.730000019	
0.711784538	10.20258617	10.20258617	110822.3438	5.559999943	5.285999775	0.500526316	0.805894737	61483.18773	4300.044961	5.670000076	
0.711842425	10.2025547	10.2025547	110816.9922	5.550000191	5.315999985	0.500526316	0.805894737	61488.18632	4305.043547	5.639999867	
0.711900294	10.20274353	10.20274353	110810.5547	5.539999962	5.296999931	0.500526316	0.805894737	61493.18536	4310.04259	5.619999886	
0.711958151	10.20254517	10.20254517	110804.0703	5.529999733	5.277999878	0.500526316	0.805894737	61498.18404	4315.041271	5.579999924	
0.712016034	10.20261192	10.20261192	110806.5078	5.550000191	5.285999775	0.500526316	0.805894737	61503.1855	4320.042733	5.559999943	
0.712073905	10.2023983	10.2023983	110816.4531	5.550000191	5.28399992	0.500526316	0.805894737	61508.18538	4325.042606	5.550000191	
0.712131767	10.20239067	10.20239067	110797.3516	5.519999981	5.263999939	0.500526316	0.805894737	61513.18426	4330.041486	5.539999962	
0.712189626	10.2025938	10.2025938	110803.3359	5.529999733	5.246999741	0.500526316	0.805894737	61518.18529	4335.042525	5.529999733	
0.712247509	10.20250416	10.20250416	110782.1016	5.539999962	5.256000042	0.500526316	0.805894737	61523.18542	4340.042649	5.550000191	
0.712305367	10.20257664	10.20257664	110788.6484	5.559999943	5.277999878	0.500526316	0.805894737	61528.18468	4345.041908	5.550000191	
0.712363254	10.20243645	10.20243645	110789.4219	5.559999943	5.272999764	0.500526316	0.805894737	61533.18366	4350.040891	5.519999981	
0.712421122	10.20259666	10.20259666	110795.0234	5.570000172	5.236999989	0.500526316	0.805894737	61538.18474	4355.041974	5.529999733	
0.71247898	10.20254135	10.20254135	110787.6406	5.579999924	5.22300005	0.500526316	0.805894737	61543.18374	4360.040974	5.539999962	
0.712536852	10.20259857	10.20259857	110779.7266	5.570000172	5.256000042	0.500526316	0.805894737	61548.18513	4365.042359	5.559999943	
0.712594726	10.20251942	10.20251942	110777.4141	5.559999943	5.232999802	0.500526316	0.805894737	61553.18494	4370.042172	5.559999943	
0.712652588	10.20263958	10.20263958	110757.8359	5.579999924	5.267000198	0.500526316	0.805894737	61558.18389	4375.04112	5.570000172	
0.712710473	10.20258617	10.20258617	110765.4844	5.559999943	5.289999962	0.500526316	0.805894737	61563.184	4380.041226	5.579999924	
0.712768412	10.20253563	10.20253563	110747.3125	5.529999733	5.276000023	0.500526316	0.805894737	61568.18434	4385.041566	5.570000172	
0.712826273	10.20255375	10.20255375	110755.7109	5.519999981	5.261000156	0.500526316	0.805894737	61573.18364	4390.040868	5.559999943	
0.712884161	10.20257759	10.20257759	110738.5156	5.529999733	5.25399971	0.500526316	0.805894737	61578.18483	4395.042063	5.579999924	
0.712942044	10.20261955	10.20261955	110753.1719	5.529999733	5.231999874	0.500526316	0.805894737	61583.19076	4400.047993	5.559999943	
0.712999905	10.20244312	10.20244312	110761.25	5.529999733	5.223999977	0.500526316	0.805894737	61588.19002	4405.047252	5.529999733	
0.713057778	10.20249558	10.20249558	110764.4688	5.539999962	5.238999844	0.500526316	0.805894737	61593.19147	4410.048698	5.519999981	
0.713115657	10.20254421	10.20254421	110737.1484	5.559999943	5.252999783	0.500526316	0.805894737	61598.1926	4415.049832	5.529999733	
0.713173529	10.20243645	10.20243645	110728.3203	5.570000172	5.25	0.500526316	0.805894737	61603.1918	4420.049031	5.529999733	
0.713231394	10.20250511	10.20250511	110742.6406	5.570000172	5.246999741	0.500526316	0.805894737	61608.19204	4425.049267	5.529999733	
0.713289266	10.20253468	10.20253468	110745.7031	5.559999943	5.232999802	0.500526316	0.805894737	61613.1928	4430.05003	5.539999962	
0.713347134	10.20254517	10.20254517	110731.4531	5.559999943	5.210999966	0.500526316	0.805894737	61618.19289	4435.050119	5.559999943	
0.713404988	10.20265388	10.20265388	110727.1016	5.559999943	5.236999989	0.500526316	0.805894737	61623.1924	4440.049629	5.570000172	
0.713462876	10.20253849	10.20253849	110730.1094	5.579999924	5.245999813	0.500526316	0.805894737	61628.19257	4445.049804	5.570000172	
0.713520747	10.20258236	10.20258236	110730.8906	5.610000134	5.272999764	0.500526316	0.805894737	61633.19236	4450.049591	5.559999943	
0.713578603	10.20239067	10.20239067	110724.1016	5.599999905	5.289999962	0.500526316	0.805894737	61638.19099	4455.04822	5.559999943	
0.713636488	10.20252419	10.20252419	110724.7266	5.570000172	5.272999764	0.500526316	0.805894737	61643.19245	4460.049683	5.559999943	
0.71369436	10.20253658	10.20253658	110719.6719	5.579999924	5.257999897	0.500526316	0.805894737	61648.1925	4465.049728	5.579999924	
0.713752229	10.20247555	10.20247555	110707.8672	5.880000114	5.262000084	0.500526316	0.805894737	61653.19133	4470.048564	5.610000134	
0.713810088	10.2025156	10.2025156	110723.5781	5.739999771	5.250999928	0.500526316	0.805894737	61658.19255	4475.049785	5.599999905	
0.713867965	10.2025795	10.2025795	110722.1328	5.659999847	5.265999794	0.500526316	0.805894737	61663.19268	4480.049909	5.570000172	
0.713925833	10.20260239	10.20260239	110723.7422	5.590000153	5.250999928	0.500526316	0.805894737	61668.19262	4485.049851	5.579999924	
0.713983693	10.20253277	10.20253277	110715.9375	5.570000172	5.229000092	0.500526316	0.805894737	61673.19161	4490.048843	5.880000114	
0.71404156	10.2025404	10.2025404	110739.7422	5.550000191	5.232999802	0.500526316	0.805894737	61678.19214	4495.049372	5.739999771	
0.714099425	10.20241165	10.20241165	110741.0703	5.559999943	5.234000206	0.500526316	0.805894737	61683.19197	4500.049202	5.659999847	
0.714157313	10.20244694	10.20244694	110750.5234	5.550000191	5.260000229	0.500526316	0.805894737	61688.19105	4505.04828	5.590000153	
0.714215174	10.20248795	10.20248795	110763.1719	5.529999733	5.246999741	0.500526316	0.805894737	61693.19078	4510.048006	5.570000172	
0.714273002	10.20245552	10.20245552	110770.0703	5.489999771	5.27699995	0.500526316	0.805894737	61698.19035	4515.047577	5.550000191	
0.714330863	10.20250416	10.20250416	110759.1094	5.440000057	5.263000011	0.500526316	0.805894737	61703.19188	4520.049108	5.559999943	
0.714388724	10.20268631	10.20268631	110762.5625	5.420000076	5.256000042	0.500526316	0.805894737	61708.19106	4525.04829	5.550000191	
0.714446588	10.20271683	10.20271683	110778.375	5.380000114	5.225999832	0.500526316	0.805894737	61713.18741	4530.044638	5.529999733	
0.714504457	10.20258617	10.20258617	110774.0703	5.340000153	5.228000164	0.500526316	0.805894737	61718.18652	4535.043751	5.489999771	
0.714562327	10.20248222	10.20248222	110778.1328	5.260000229	6.014999867	0.500526316	0.805894737	61723.18576	4540.042993	5.440000057	
0.714620195	10.20255184	10.20255184	110775.6953	5.239999771	9.517000198	0.500526316	0.805894737	61728.18517	4545.042399	5.420000076	
0.714678074	10.20255089	10.20255089	110779.4375	5.21999979	35.42499924	0.500526316	0.805894737	61733.18512	4550.04235	5.380000114	
0.714735938	10.20245838	10.20245838	110807.375	5.25	34.65800095	0.500526316	0.805894737	61738.18503	4555.042258	5.340000153	
0.714793912	10.20248604	10.20248604	110804.6328	5.289999962	32.11600113	0.500526316	0.805894737	61743.18481	4560.042044	5.260000229	
0.714851783	10.20248318	10.20248318	110795.1406	5.340000153	27.85700035	0.500526316	0.805894737	61748.18558	4565.042807	5.239999771	
0.714909551	10.20268726	10.20268726	110810.5469	5.349999905	23.93400002	0.500526316	0.805894737	61753.18506	4570.042291	5.21999979	
0.714967424	10.2025404	10.2025404	110813.1484	5.349999905	21.45000076	0.500526316	0.805894737	61758.19395	4575.051184	5.25	
0.715025286	10.20263577	10.20263577	110829.8203	5.429999828	18.20000076	0.500526316	0.805894737	61763.19405	4580.051282	5.289999962	
0.715083268	10.20248032	10.20248032	110834.3438	5.75	18.62999916	0.500526316	0.805894737	61768.18521	4585.042437	5.340000153	
0.715141136	10.20258617	10.20258617	110833.2891	6.760000229	17.76499939	0.500526316	0.805894737	61773.18542	4590.042647	5.349999905	
0.715198898	10.20248699	10.20248699	110833.5469	7.909999847	21.05800056	0.500526316	0.805894737	61778.18468	4595.041907	5.349999905	
0.715256775	10.20252991	10.20252991	110826.4688	9.809999466	20.90600014	0.500526316	0.805894737	61783.19434	4600.051569	5.429999828	
0.715314641	10.20258808	10.20258808	110839.5156	10.88000011	21.81999969	0.500526316	0.805894737	61788.19412	4605.051355	5.75	
0.715372616	10.20246601	10.20246601	110849.0234	14.21000004	21.96899986	0.500526316	0.805894737	61793.1848	4610.042027	6.760000229	
0.715430484	10.20272064	10.20272064	110844.875	14.65999985	23.07500076	0.500526316	0.805894737	61798.18539	4615.042617	7.909999847	
0.715488356	10.20251465	10.20251465	110855.25	15.46000004	23.4489994	0.500526316	0.805894737	61803.18494	4620.04217	9.809999466	
0.715546224	10.20259094	10.20259094	110855.0234	16.76000023	23.07900047	0.500526316	0.805894737	61808.19401	4625.051244	10.88000011	
0.715603994	10.20242786	10.20242786	110872.2109	18.07999992	23.01300049	0.500526316	0.805894737	61813.19382	4630.051048	14.21000004	
0.715661861	10.20248222	10.20248222	110872.5469	19.61999893	22.31800079	0.500526316	0.805894737	61818.19395	4635.05118	14.65999985	
0.71571984	10.20236969	10.20236969	110858.4453	37.65999985	23.7840004	0.500526316	0.805894737	61823.19375	4640.050984	15.46000004	
0.715777714	10.20253277	10.20253277	110885.1094	68.77999878	22.57900047	0.500526316	0.805894737	61828.18509	4645.042321	16.76000023	
0.715835524	10.20249653	10.20249653	110896.6484	103.1200027	21.50499916	0.500526316	0.805894737	61833.18477	4650.042004	18.07999992	
0.715893388	10.20265961	10.20265961	110906.2188	136.2200012	21.19000053	0.500526316	0.805894737	61838.19419	4655.051424	19.61999893	
0.715951281	10.20260906	10.20260906	110887.8906	151.1499939	31.88399887	0.500526316	0.805894737	61843.19452	4660.051746	37.65999985	
0.716009144	10.20256805	10.20256805	110897.2422	150.4599915	28.67900085	0.500526316	0.805894737	61848.18931	4665.046539	68.77999878	
0.716067005	10.20248604	10.20248604	110899.375	139.3800049	33.86100006	0.500526316	0.805894737	61853.18871	4670.045937	103.1200027	
0.716124876	10.20245171	10.20245171	110917.8125	127.3199997	37.125	0.500526316	0.805894737	61858.19065	4675.047883	136.2200012	
0.716182753	10.20240498	10.20240498	110900.3359	109.6100006	30.2859993	0.500526316	0.805894737	61863.19	4680.047229	151.1499939	
0.71624062	10.20252514	10.20252514	110914.4922	96.40000153	26.73900032	0.500526316	0.805894737	61868.18925	4685.04648	150.4599915	
0.716298499	10.20252037	10.20252037	110910.6875	86.70999908	24.59000015	0.500526316	0.805894737	61873.1893	4690.046534	139.3800049	
0.716356367	10.20243263	10.20243263	110908.1641	80.80000305	23.79400063	0.500526316	0.805894737	61878.18985	4695.047081	127.3199997	
0.716414237	10.20262146	10.20262146	110911.5625	74.77999878	22.9640007	0.500526316	0.805894737	61883.18952	4700.046756	109.6100006	
0.716472106	10.20256901	10.20256901	110917.7891	66.98999786	21.7840004	0.500526316	0.805894737	61888.19028	4705.04751	96.40000153	
0.716529961	10.20249271	10.20249271	110917.9453	61.20999908	21.08200073	0.500526316	0.805894737	61893.19013	4710.047357	86.70999908	
0.716587861	10.20240879	10.20240879	110927.4453	54.79000092	21.10300064	0.500526316	0.805894737	61898.1901	4715.047333	80.80000305	
0.716645731	10.20262623	10.20262623	110933.6875	52.70999908	20.60400009	0.500526316	0.805894737	61903.18992	4720.047146	74.77999878	
0.716703584	10.20251751	10.20251751	110943.0938	54.15000153	21.19300079	0.500526316	0.805894737	61908.18866	4725.045887	66.98999786	
0.716761453	10.20258236	10.20258236	110932.4844	56.09000015	25.42099953	0.500526316	0.805894737	61913.19122	4730.048456	61.20999908	
0.716819318	10.20250702	10.20250702	110927.1016	54.68999863	23.6420002	0.500526316	0.805894737	61918.19117	4735.048398	54.79000092	
0.716877176	10.20256615	10.20256615	110947.1875	51.93999863	22.24300003	0.500526316	0.805894737	61923.18967	4740.046906	52.70999908	
0.716935052	10.20269012	10.20269012	110956.9219	47.79999924	22.00399971	0.500526316	0.805894737	61928.1895	4745.046727	54.15000153	
0.716992919	10.20250702	10.20250702	110962.4063	42.72999954	21.1269989	0.500526316	0.805894737	61933.18908	4750.046315	56.09000015	
0.7170508	10.20246696	10.20246696	110959.1016	39.31999969	20.94400024	0.500526316	0.805894737	61938.188	4755.045228	54.68999863	
0.717108654	10.20244026	10.20244026	110969.6328	35.09999847	21.16900063	0.500526316	0.805894737	61943.18847	4760.045698	51.93999863	
0.717166524	10.2024231	10.2024231	110970.7109	31.38999939	21.54299927	0.500526316	0.805894737	61948.18823	4765.045458	47.79999924	
0.717224406	10.20257187	10.20257187	110952.7109	29.51000023	22.75	0.500526316	0.805894737	61953.18915	4770.046385	42.72999954	
0.717282263	10.20249748	10.20249748	110951.5078	25.45999908	21.98999977	0.500526316	0.805894737	61958.18773	4775.044962	39.31999969	
0.717340135	10.20248508	10.20248508	110969.375	22.78000069	21.50099945	0.500526316	0.805894737	61963.18765	4780.044878	35.09999847	
0.717398004	10.20263386	10.20263386	110979.9297	19.77000046	21.27899933	0.500526316	0.805894737	61968.18867	4785.0459	31.38999939	
0.71745589	10.20260525	10.20260525	110972.2734	17.36000061	21.29500008	0.500526316	0.805894737	61973.18749	4790.044719	29.51000023	
0.71751388	10.20256329	10.20256329	110968.8359	15.96000004	21.73699951	0.500526316	0.805894737	61978.18762	4795.044852	25.45999908	
0.717571614	10.20240116	10.20240116	110983.6719	15.22999954	22.24499893	0.500526316	0.805894737	61983.1875	4800.044733	22.78000069	
0.717629486	10.20256805	10.20256805	110973.25	15.77999973	21.67000008	0.500526316	0.805894737	61988.18892	4805.046153	19.77000046	
0.717687359	10.20245838	10.20245838	110972.3672	16.02000046	21.9279995	0.500526316	0.805894737	61993.19923	4810.056463	17.36000061	
0.717745243	10.20249844	10.20249844	110975.7813	16.25	22.51099968	0.500526316	0.805894737	61998.18747	4815.044698	15.96000004	
0.717803109	10.20251656	10.20251656	110979.2734	15.89000034	22.82999992	0.500526316	0.805894737	62003.18762	4820.044847	15.22999954	
0.717860973	10.2026186	10.2026186	110983.6953	15.05999947	22.68600082	0.500526316	0.805894737	62008.18783	4825.045057	15.77999973	
0.717918837	10.20265961	10.20265961	110987.625	14.77999973	22.68400002	0.500526316	0.805894737	62013.18895	4830.046183	16.02000046	
0.7179767	10.20256996	10.20256996	110990.5469	15.14000034	22.98900032	0.500526316	0.805894737	62018.18858	4835.045814	16.25	
0.718034588	10.20258427	10.20258427	110982.6094	14.77000046	23.9109993	0.500526316	0.805894737	62023.18808	4840.045315	15.89000034	
0.718092465	10.20239449	10.20239449	111005.8125	14.03999996	24.81100082	0.500526316	0.805894737	62028.18754	4845.044773	15.05999947	
0.718150324	10.20255566	10.20255566	110997.5938	13.30999947	25.18000031	0.500526316	0.805894737	62033.18685	4850.044076	14.77999973	
0.718208202	10.20250988	10.20250988	111003.5547	12.89999962	26.06399918	0.500526316	0.805894737	62038.18838	4855.045608	15.14000034	
0.718266061	10.20252895	10.20252895	111005.2109	12.80000019	26.60300064	0.500526316	0.805894737	62043.18894	4860.046172	14.77000046	
0.718323939	10.20253849	10.20253849	111004.3516	12.85999966	27.39599991	0.500526316	0.805894737	62048.18798	4865.045207	14.03999996	
0.718381811	10.20250797	10.20250797	111007.9453	20.95999908	28.35000038	0.500526316	0.805894737	62053.18861	4870.04584	13.30999947	
0.71843968	10.20268631	10.20268631	110990.7031	19.12999916	30.18600082	0.500526316	0.805894737	62058.18767	4875.044901	12.89999962	
0.718497549	10.20255089	10.20255089	111001.8672	18.65999985	31.80800056	0.500526316	0.805894737	62063.18831	4880.045543	12.80000019	
0.718555415	10.20238686	10.20238686	110991.8203	19.09000015	35.8730011	0.500526316	0.805894737	62068.18844	4885.045667	12.85999966	
0.718613293	10.20251465	10.20251465	111014.7891	18.23999977	36.03300095	0.500526316	0.805894737	62073.18833	4890.045565	20.95999908	
0.718671267	10.20250893	10.20250893	111001.2578	17.61000061	36.67300034	0.500526316	0.805894737	62078.18822	4895.045456	19.12999916	
0.71872903	10.20244122	10.20244122	111017.5781	17.12999916	37.83599854	0.500526316	0.805894737	62083.18782	4900.045052	18.65999985	
0.718787009	10.20245552	10.20245552	111007.6016	16.55999947	39.4980011	0.500526316	0.805894737	62088.18847	4905.045703	19.09000015	
0.718844763	10.20257664	10.20257664	111016.375	16.29999924	40.79000092	0.500526316	0.805894737	62093.19749	4910.054717	18.23999977	
0.718902639	10.20261669	10.20261669	111008.3438	15.89999962	41.96199799	0.500526316	0.805894737	62098.18819	4915.045423	17.61000061	
0.718960615	10.20263004	10.20263004	111010.0469	15.55000019	43.95299912	0.500526316	0.805894737	62103.19756	4920.054791	17.12999916	
0.719018387	10.20257664	10.20257664	111036.9297	15.59000015	44.97999954	0.500526316	0.805894737	62108.1875	4925.044728	16.55999947	
0.719076352	10.20237446	10.20237446	111022.7266	15.39000034	46.98899841	0.500526316	0.805894737	62113.18798	4930.045206	16.29999924	
